v-sweep,i(Vout),v(V1),v(V2)
1.0096,0.000000589046392,1.0096,0.9
1.0097,0.000000589263601,1.0097,0.9
1.0098,0.000000589480335,1.0098,0.9
1.0099,0.000000589696519,1.0099,0.9
1.01,0.000000589912252,1.01,0.9
1.0101,0.000000590127492,1.0101,0.9
1.0102,0.000000590342273,1.0102,0.9
1.0103,0.000000590556567,1.0103,0.9
1.0104,0.000000590770389,1.0104,0.9
1.0105,0.000000590983806,1.0105,0.9
1.0106,0.00000059119669,1.0106,0.9
1.0107,0.000000591409226,1.0107,0.9
1.0108,0.0000005916212,1.0108,0.9
1.0109,0.000000591832828,1.0109,0.9
1.011,0.000000592043794,1.011,0.9
1.0111,0.000000592254487,1.0111,0.9
1.0112,0.000000592464525,1.0112,0.9
1.0113,0.000000592674356,1.0113,0.9
1.0114,0.000000592883602,1.0114,0.9
1.0115,0.000000593092359,1.0115,0.9
1.0116,0.000000593300642,1.0116,0.9
1.0117,0.000000593508622,1.0117,0.9
1.0118,0.000000593715987,1.0118,0.9
1.0119,0.000000593922952,1.0119,0.9
1.012,0.000000594129444,1.012,0.9
1.0121,0.000000594335585,1.0121,0.9
1.0122,0.000000594541222,1.0122,0.9
1.0123,0.000000594746314,1.0123,0.9
1.0124,0.000000594951006,1.0124,0.9
1.0125,0.000000595155331,1.0125,0.9
1.0126,0.00000059535906,1.0126,0.9
1.0127,0.000000595562533,1.0127,0.9
1.0128,0.000000595765437,1.0128,0.9
1.0129,0.000000595967954,1.0129,0.9
1.013,0.000000596170008,1.013,0.9
1.0131,0.000000596371548,1.0131,0.9
1.0132,0.000000596572715,1.0132,0.9
1.0133,0.000000596773413,1.0133,0.9
1.0134,0.000000596973702,1.0134,0.9
1.0135,0.000000597173619,1.0135,0.9
1.0136,0.000000597372903,1.0136,0.9
1.0137,0.000000597571834,1.0137,0.9
1.0138,0.0000005977705,1.0138,0.9
1.0139,0.000000597968581,1.0139,0.9
1.014,0.000000598166215,1.014,0.9
1.0141,0.000000598363473,1.0141,0.9
1.0142,0.000000598560083,1.0142,0.9
1.0143,0.000000598756534,1.0143,0.9
1.0144,0.0000005989525,1.0144,0.9
1.0145,0.000000599147969,1.0145,0.9
1.0146,0.0000005993431,1.0146,0.9
1.0147,0.000000599537666,1.0147,0.9
1.0148,0.000000599731843,1.0148,0.9
1.0149,0.000000599925537,1.0149,0.9
1.015,0.00000060011897,1.015,0.9
1.0151,0.000000600311887,1.0151,0.9
1.0152,0.000000600504396,1.0152,0.9
1.0153,0.000000600696463,1.0153,0.9
1.0154,0.00000060088818,1.0154,0.9
1.0155,0.000000601079417,1.0155,0.9
1.0156,0.000000601270116,1.0156,0.9
1.0157,0.000000601460563,1.0157,0.9
1.0158,0.000000601650497,1.0158,0.9
1.0159,0.000000601839972,1.0159,0.9
1.016,0.000000602029205,1.016,0.9
1.0161,0.000000602217831,1.0161,0.9
1.0162,0.000000602406098,1.0162,0.9
1.0163,0.000000602593946,1.0163,0.9
1.0164,0.000000602781482,1.0164,0.9
1.0165,0.000000602968552,1.0165,0.9
1.0166,0.000000603155199,1.0166,0.9
1.0167,0.000000603341384,1.0167,0.9
1.0168,0.000000603527141,1.0168,0.9
1.0169,0.000000603712534,1.0169,0.9
1.017,0.000000603897504,1.017,0.9
1.0171,0.000000604082175,1.0171,0.9
1.0172,0.000000604266315,1.0172,0.9
1.0173,0.00000060444996,1.0173,0.9
1.0174,0.000000604633424,1.0174,0.9
1.0175,0.000000604816444,1.0175,0.9
1.0176,0.000000604998812,1.0176,0.9
1.0177,0.000000605180906,1.0177,0.9
1.0178,0.000000605362739,1.0178,0.9
1.0179,0.00000060554401,1.0179,0.9
1.018,0.000000605725003,1.018,0.9
1.0181,0.000000605905534,1.0181,0.9
1.0182,0.000000606085681,1.0182,0.9
1.0183,0.000000606265344,1.0183,0.9
1.0184,0.000000606444782,1.0184,0.9
1.0185,0.00000060662367,1.0185,0.9
1.0186,0.000000606802168,1.0186,0.9
1.0187,0.000000606980304,1.0187,0.9
1.0188,0.000000607157945,1.0188,0.9
1.0189,0.000000607335297,1.0189,0.9
1.019,0.000000607512272,1.019,0.9
1.0191,0.000000607688834,1.0191,0.9
1.0192,0.000000607864997,1.0192,0.9
1.0193,0.000000608040805,1.0193,0.9
1.0194,0.000000608216228,1.0194,0.9
1.0195,0.000000608391028,1.0195,0.9
1.0196,0.000000608565683,1.0196,0.9
1.0197,0.000000608739919,1.0197,0.9
1.0198,0.000000608913675,1.0198,0.9
1.0199,0.000000609087135,1.0199,0.9
1.02,0.000000609260198,1.02,0.9
1.0201,0.000000609432856,1.0201,0.9
1.0202,0.000000609605152,1.0202,0.9
1.0203,0.000000609777082,1.0203,0.9
1.0204,0.000000609948547,1.0204,0.9
1.0205,0.000000610119747,1.0205,0.9
1.0206,0.000000610290408,1.0206,0.9
1.0207,0.000000610460763,1.0207,0.9
1.0208,0.000000610630789,1.0208,0.9
1.0209,0.000000610800409,1.0209,0.9
1.021,0.000000610969579,1.021,0.9
1.0211,0.000000611138509,1.0211,0.9
1.0212,0.0000006113069,1.0212,0.9
1.0213,0.000000611475057,1.0213,0.9
1.0214,0.00000061164274,1.0214,0.9
1.0215,0.000000611810133,1.0215,0.9
1.0216,0.000000611977091,1.0216,0.9
1.0217,0.000000612143689,1.0217,0.9
1.0218,0.000000612309796,1.0218,0.9
1.0219,0.000000612475727,1.0219,0.9
1.022,0.000000612641138,1.022,0.9
1.0221,0.000000612806327,1.0221,0.9
1.0222,0.000000612970943,1.0222,0.9
1.0223,0.000000613135413,1.0223,0.9
1.0224,0.000000613299429,1.0224,0.9
1.0225,0.000000613462946,1.0225,0.9
1.0226,0.00000061362628,1.0226,0.9
1.0227,0.000000613789226,1.0227,0.9
1.0228,0.000000613951654,1.0228,0.9
1.0229,0.000000614113912,1.0229,0.9
1.023,0.000000614275741,1.023,0.9
1.0231,0.000000614437212,1.0231,0.9
1.0232,0.00000061459831,1.0232,0.9
1.0233,0.00000061475898,1.0233,0.9
1.0234,0.000000614919335,1.0234,0.9
1.0235,0.000000615079379,1.0235,0.9
1.0236,0.000000615239159,1.0236,0.9
1.0237,0.000000615398339,1.0237,0.9
1.0238,0.000000615557248,1.0238,0.9
1.0239,0.000000615715859,1.0239,0.9
1.024,0.00000061587409,1.024,0.9
1.0241,0.000000616031905,1.0241,0.9
1.0242,0.000000616189425,1.0242,0.9
1.0243,0.000000616346581,1.0243,0.9
1.0244,0.000000616503428,1.0244,0.9
1.0245,0.000000616659914,1.0245,0.9
1.0246,0.000000616815978,1.0246,0.9
1.0247,0.000000616971635,1.0247,0.9
1.0248,0.000000617127135,1.0248,0.9
1.0249,0.000000617282202,1.0249,0.9
1.025,0.000000617436834,1.025,0.9
1.0251,0.000000617591201,1.0251,0.9
1.0252,0.000000617745194,1.0252,0.9
1.0253,0.000000617898953,1.0253,0.9
1.0254,0.000000618052225,1.0254,0.9
1.0255,0.000000618205135,1.0255,0.9
1.0256,0.000000618357863,1.0256,0.9
1.0257,0.000000618510017,1.0257,0.9
1.0258,0.000000618662025,1.0258,0.9
1.0259,0.000000618813608,1.0259,0.9
1.026,0.000000618964888,1.026,0.9
1.0261,0.000000619115847,1.0261,0.9
1.0262,0.000000619266455,1.0262,0.9
1.0263,0.000000619416666,1.0263,0.9
1.0264,0.000000619566542,1.0264,0.9
1.0265,0.000000619716056,1.0265,0.9
1.0266,0.000000619865313,1.0266,0.9
1.0267,0.000000620014287,1.0267,0.9
1.0268,0.000000620162838,1.0268,0.9
1.0269,0.000000620310958,1.0269,0.9
1.027,0.000000620458779,1.027,0.9
1.0271,0.000000620606452,1.0271,0.9
1.0272,0.000000620753648,1.0272,0.9
1.0273,0.000000620900463,1.0273,0.9
1.0274,0.000000621047079,1.0274,0.9
1.0275,0.000000621193383,1.0275,0.9
1.0276,0.000000621339199,1.0276,0.9
1.0277,0.0000006214848,1.0277,0.9
1.0278,0.00000062163001,1.0278,0.9
1.0279,0.000000621774868,1.0279,0.9
1.028,0.000000621919504,1.028,0.9
1.0281,0.00000062206378,1.0281,0.9
1.0282,0.000000622207798,1.0282,0.9
1.0283,0.000000622351333,1.0283,0.9
1.0284,0.00000062249463,1.0284,0.9
1.0285,0.000000622637625,1.0285,0.9
1.0286,0.000000622780135,1.0286,0.9
1.0287,0.000000622922535,1.0287,0.9
1.0288,0.00000062306445,1.0288,0.9
1.0289,0.000000623206125,1.0289,0.9
1.029,0.000000623347583,1.029,0.9
1.0291,0.000000623488615,1.0291,0.9
1.0292,0.000000623629333,1.0292,0.9
1.0293,0.00000062376969,1.0293,0.9
1.0294,0.000000623909871,1.0294,0.9
1.0295,0.00000062404961,1.0295,0.9
1.0296,0.000000624188992,1.0296,0.9
1.0297,0.000000624328116,1.0297,0.9
1.0298,0.000000624466914,1.0298,0.9
1.0299,0.000000624605526,1.0299,0.9
1.03,0.000000624743668,1.03,0.9
1.0301,0.000000624881579,1.0301,0.9
1.0302,0.000000625019144,1.0302,0.9
1.0303,0.000000625156344,1.0303,0.9
1.0304,0.000000625293286,1.0304,0.9
1.0305,0.000000625429939,1.0305,0.9
1.0306,0.000000625566331,1.0306,0.9
1.0307,0.000000625702363,1.0307,0.9
1.0308,0.000000625838052,1.0308,0.9
1.0309,0.000000625973533,1.0309,0.9
1.031,0.000000626108562,1.031,0.9
1.0311,0.000000626243414,1.0311,0.9
1.0312,0.000000626377872,1.0312,0.9
1.0313,0.000000626511952,1.0313,0.9
1.0314,0.000000626645972,1.0314,0.9
1.0315,0.000000626779476,1.0315,0.9
1.0316,0.000000626912756,1.0316,0.9
1.0317,0.000000627045768,1.0317,0.9
1.0318,0.000000627178446,1.0318,0.9
1.0319,0.000000627310833,1.0319,0.9
1.032,0.000000627442965,1.032,0.9
1.0321,0.000000627574725,1.0321,0.9
1.0322,0.000000627706177,1.0322,0.9
1.0323,0.000000627837354,1.0323,0.9
1.0324,0.000000627968213,1.0324,0.9
1.0325,0.000000628098768,1.0325,0.9
1.0326,0.000000628229049,1.0326,0.9
1.0327,0.000000628359157,1.0327,0.9
1.0328,0.000000628488824,1.0328,0.9
1.0329,0.000000628618247,1.0329,0.9
1.033,0.000000628747317,1.033,0.9
1.0331,0.000000628876114,1.0331,0.9
1.0332,0.000000629004713,1.0332,0.9
1.0333,0.000000629132913,1.0333,0.9
1.0334,0.000000629260867,1.0334,0.9
1.0335,0.000000629388502,1.0335,0.9
1.0336,0.000000629515846,1.0336,0.9
1.0337,0.000000629643012,1.0337,0.9
1.0338,0.000000629769724,1.0338,0.9
1.0339,0.000000629896288,1.0339,0.9
1.034,0.000000630022555,1.034,0.9
1.0341,0.000000630148442,1.0341,0.9
1.0342,0.000000630274096,1.0342,0.9
1.0343,0.000000630399501,1.0343,0.9
1.0344,0.000000630524523,1.0344,0.9
1.0345,0.000000630649311,1.0345,0.9
1.0346,0.00000063077387,1.0346,0.9
1.0347,0.00000063089812,1.0347,0.9
1.0348,0.000000631022044,1.0348,0.9
1.0349,0.000000631145776,1.0349,0.9
1.035,0.000000631269163,1.035,0.9
1.0351,0.000000631392286,1.0351,0.9
1.0352,0.000000631515055,1.0352,0.9
1.0353,0.000000631637599,1.0353,0.9
1.0354,0.000000631759889,1.0354,0.9
1.0355,0.000000631881896,1.0355,0.9
1.0356,0.00000063200349,1.0356,0.9
1.0357,0.000000632125127,1.0357,0.9
1.0358,0.000000632246191,1.0358,0.9
1.0359,0.000000632367128,1.0359,0.9
1.036,0.000000632487751,1.036,0.9
1.0361,0.000000632608074,1.0361,0.9
1.0362,0.000000632728117,1.0362,0.9
1.0363,0.000000632847907,1.0363,0.9
1.0364,0.000000632967428,1.0364,0.9
1.0365,0.000000633086735,1.0365,0.9
1.0366,0.000000633205765,1.0366,0.9
1.0367,0.000000633324493,1.0367,0.9
1.0368,0.000000633442875,1.0368,0.9
1.0369,0.00000063356107,1.0369,0.9
1.037,0.000000633678965,1.037,0.9
1.0371,0.000000633796605,1.0371,0.9
1.0372,0.000000633913947,1.0372,0.9
1.0373,0.000000634031188,1.0373,0.9
1.0374,0.000000634148021,1.0374,0.9
1.0375,0.000000634264577,1.0375,0.9
1.0376,0.000000634380863,1.0376,0.9
1.0377,0.000000634496926,1.0377,0.9
1.0378,0.000000634612725,1.0378,0.9
1.0379,0.000000634728275,1.0379,0.9
1.038,0.000000634843499,1.038,0.9
1.0381,0.000000634958575,1.0381,0.9
1.0382,0.000000635073288,1.0382,0.9
1.0383,0.00000063518775,1.0383,0.9
1.0384,0.00000063530198,1.0384,0.9
1.0385,0.000000635415965,1.0385,0.9
1.0386,0.000000635529753,1.0386,0.9
1.0387,0.00000063564309,1.0387,0.9
1.0388,0.000000635756358,1.0388,0.9
1.0389,0.000000635869172,1.0389,0.9
1.039,0.00000063598195,1.039,0.9
1.0391,0.000000636094299,1.0391,0.9
1.0392,0.000000636206495,1.0392,0.9
1.0393,0.000000636318534,1.0393,0.9
1.0394,0.000000636430151,1.0394,0.9
1.0395,0.000000636541555,1.0395,0.9
1.0396,0.000000636652667,1.0396,0.9
1.0397,0.000000636763509,1.0397,0.9
1.0398,0.000000636874265,1.0398,0.9
1.0399,0.000000636984666,1.0399,0.9
1.04,0.000000637094804,1.04,0.9
1.0401,0.000000637204716,1.0401,0.9
1.0402,0.000000637314365,1.0402,0.9
1.0403,0.000000637423717,1.0403,0.9
1.0404,0.000000637532846,1.0404,0.9
1.0405,0.000000637641817,1.0405,0.9
1.0406,0.000000637750416,1.0406,0.9
1.0407,0.000000637858884,1.0407,0.9
1.0408,0.000000637967023,1.0408,0.9
1.0409,0.000000638074887,1.0409,0.9
1.041,0.000000638182721,1.041,0.9
1.0411,0.000000638290125,1.0411,0.9
1.0412,0.000000638397321,1.0412,0.9
1.0413,0.000000638504183,1.0413,0.9
1.0414,0.000000638610931,1.0414,0.9
1.0415,0.000000638717392,1.0415,0.9
1.0416,0.000000638823648,1.0416,0.9
1.0417,0.000000638929659,1.0417,0.9
1.0418,0.000000639035351,1.0418,0.9
1.0419,0.000000639140845,1.0419,0.9
1.042,0.000000639246178,1.042,0.9
1.0421,0.000000639351176,1.0421,0.9
1.0422,0.000000639455976,1.0422,0.9
1.0423,0.000000639560515,1.0423,0.9
1.0424,0.000000639664858,1.0424,0.9
1.0425,0.000000639768968,1.0425,0.9
1.0426,0.000000639872729,1.0426,0.9
1.0427,0.000000639976465,1.0427,0.9
1.0428,0.000000640079771,1.0428,0.9
1.0429,0.000000640182808,1.0429,0.9
1.043,0.000000640285807,1.043,0.9
1.0431,0.000000640388425,1.0431,0.9
1.0432,0.000000640490891,1.0432,0.9
1.0433,0.000000640593168,1.0433,0.9
1.0434,0.000000640695097,1.0434,0.9
1.0435,0.000000640796868,1.0435,0.9
1.0436,0.00000064089838,1.0436,0.9
1.0437,0.000000640999678,1.0437,0.9
1.0438,0.000000641100693,1.0438,0.9
1.0439,0.000000641201542,1.0439,0.9
1.044,0.000000641302126,1.044,0.9
1.0441,0.000000641402426,1.0441,0.9
1.0442,0.000000641502623,1.0442,0.9
1.0443,0.000000641602597,1.0443,0.9
1.0444,0.000000641702247,1.0444,0.9
1.0445,0.00000064180175,1.0445,0.9
1.0446,0.000000641901028,1.0446,0.9
1.0447,0.000000642000016,1.0447,0.9
1.0448,0.000000642098811,1.0448,0.9
1.0449,0.000000642197428,1.0449,0.9
1.045,0.00000064229576,1.045,0.9
1.0451,0.000000642393868,1.0451,0.9
1.0452,0.000000642491782,1.0452,0.9
1.0453,0.000000642589487,1.0453,0.9
1.0454,0.000000642686969,1.0454,0.9
1.0455,0.000000642784237,1.0455,0.9
1.0456,0.000000642881217,1.0456,0.9
1.0457,0.00000064297801,1.0457,0.9
1.0458,0.000000643074562,1.0458,0.9
1.0459,0.00000064317096,1.0459,0.9
1.046,0.000000643267029,1.046,0.9
1.0461,0.000000643362947,1.0461,0.9
1.0462,0.000000643458712,1.0462,0.9
1.0463,0.000000643554289,1.0463,0.9
1.0464,0.000000643649546,1.0464,0.9
1.0465,0.000000643744592,1.0465,0.9
1.0466,0.000000643839435,1.0466,0.9
1.0467,0.000000643934118,1.0467,0.9
1.0468,0.000000644028582,1.0468,0.9
1.0469,0.000000644122723,1.0469,0.9
1.047,0.000000644216765,1.047,0.9
1.0471,0.000000644310598,1.0471,0.9
1.0472,0.000000644404135,1.0472,0.9
1.0473,0.000000644497527,1.0473,0.9
1.0474,0.000000644590692,1.0474,0.9
1.0475,0.00000064468354,1.0475,0.9
1.0476,0.000000644776394,1.0476,0.9
1.0477,0.000000644868901,1.0477,0.9
1.0478,0.000000644961148,1.0478,0.9
1.0479,0.000000645053273,1.0479,0.9
1.048,0.000000645145189,1.048,0.9
1.0481,0.000000645236941,1.0481,0.9
1.0482,0.000000645328372,1.0482,0.9
1.0483,0.000000645419716,1.0483,0.9
1.0484,0.000000645510749,1.0484,0.9
1.0485,0.000000645601677,1.0485,0.9
1.0486,0.000000645692284,1.0486,0.9
1.0487,0.000000645782746,1.0487,0.9
1.0488,0.000000645873026,1.0488,0.9
1.0489,0.000000645963086,1.0489,0.9
1.049,0.000000646052955,1.049,0.9
1.0491,0.000000646142645,1.0491,0.9
1.0492,0.000000646232007,1.0492,0.9
1.0493,0.000000646321242,1.0493,0.9
1.0494,0.000000646410337,1.0494,0.9
1.0495,0.00000064649919,1.0495,0.9
1.0496,0.000000646587859,1.0496,0.9
1.0497,0.000000646676341,1.0497,0.9
1.0498,0.000000646764562,1.0498,0.9
1.0499,0.000000646852625,1.0499,0.9
1.05,0.000000646940515,1.05,0.9
1.0501,0.000000647028129,1.0501,0.9
1.0502,0.00000064711562,1.0502,0.9
1.0503,0.000000647202839,1.0503,0.9
1.0504,0.000000647289966,1.0504,0.9
1.0505,0.000000647376789,1.0505,0.9
1.0506,0.000000647463439,1.0506,0.9
1.0507,0.000000647549982,1.0507,0.9
1.0508,0.000000647636204,1.0508,0.9
1.0509,0.00000064772231,1.0509,0.9
1.051,0.00000064780823,1.051,0.9
1.0511,0.000000647893998,1.0511,0.9
1.0512,0.000000647979508,1.0512,0.9
1.0513,0.000000648064811,1.0513,0.9
1.0514,0.000000648149937,1.0514,0.9
1.0515,0.000000648234936,1.0515,0.9
1.0516,0.000000648319606,1.0516,0.9
1.0517,0.000000648404143,1.0517,0.9
1.0518,0.000000648488523,1.0518,0.9
1.0519,0.000000648572714,1.0519,0.9
1.052,0.000000648656783,1.052,0.9
1.0521,0.00000064874059,1.0521,0.9
1.0522,0.000000648824191,1.0522,0.9
1.0523,0.000000648907623,1.0523,0.9
1.0524,0.000000648990888,1.0524,0.9
1.0525,0.00000064907395,1.0525,0.9
1.0526,0.000000649156821,1.0526,0.9
1.0527,0.000000649239514,1.0527,0.9
1.0528,0.000000649321965,1.0528,0.9
1.0529,0.000000649404342,1.0529,0.9
1.053,0.000000649486427,1.053,0.9
1.0531,0.000000649568324,1.0531,0.9
1.0532,0.000000649650104,1.0532,0.9
1.0533,0.000000649731607,1.0533,0.9
1.0534,0.000000649813177,1.0534,0.9
1.0535,0.000000649894469,1.0535,0.9
1.0536,0.000000649975384,1.0536,0.9
1.0537,0.000000650056318,1.0537,0.9
1.0538,0.000000650136908,1.0538,0.9
1.0539,0.000000650217466,1.0539,0.9
1.054,0.000000650297704,1.054,0.9
1.0541,0.000000650377858,1.0541,0.9
1.0542,0.000000650457842,1.0542,0.9
1.0543,0.000000650537695,1.0543,0.9
1.0544,0.000000650617217,1.0544,0.9
1.0545,0.000000650696693,1.0545,0.9
1.0546,0.000000650775966,1.0546,0.9
1.0547,0.000000650854975,1.0547,0.9
1.0548,0.000000650933936,1.0548,0.9
1.0549,0.000000651012579,1.0549,0.9
1.055,0.000000651091192,1.055,0.9
1.0551,0.000000651169577,1.0551,0.9
1.0552,0.000000651247779,1.0552,0.9
1.0553,0.00000065132576,1.0553,0.9
1.0554,0.000000651403637,1.0554,0.9
1.0555,0.000000651481216,1.0555,0.9
1.0556,0.000000651558747,1.0556,0.9
1.0557,0.000000651636043,1.0557,0.9
1.0558,0.000000651713231,1.0558,0.9
1.0559,0.000000651790236,1.0559,0.9
1.056,0.000000651866966,1.056,0.9
1.0561,0.000000651943735,1.0561,0.9
1.0562,0.000000652020153,1.0562,0.9
1.0563,0.000000652096501,1.0563,0.9
1.0564,0.000000652172567,1.0564,0.9
1.0565,0.000000652248598,1.0565,0.9
1.0566,0.000000652324312,1.0566,0.9
1.0567,0.000000652399988,1.0567,0.9
1.0568,0.000000652475475,1.0568,0.9
1.0569,0.000000652550764,1.0569,0.9
1.057,0.00000065262582,1.057,0.9
1.0571,0.000000652700789,1.0571,0.9
1.0572,0.000000652775654,1.0572,0.9
1.0573,0.000000652850249,1.0573,0.9
1.0574,0.000000652924664,1.0574,0.9
1.0575,0.000000652998921,1.0575,0.9
1.0576,0.000000653073116,1.0576,0.9
1.0577,0.000000653147158,1.0577,0.9
1.0578,0.000000653220845,1.0578,0.9
1.0579,0.000000653294563,1.0579,0.9
1.058,0.00000065336806,1.058,0.9
1.0581,0.000000653441298,1.0581,0.9
1.0582,0.000000653514485,1.0582,0.9
1.0583,0.000000653587543,1.0583,0.9
1.0584,0.000000653660422,1.0584,0.9
1.0585,0.000000653733011,1.0585,0.9
1.0586,0.00000065380547,1.0586,0.9
1.0587,0.000000653877851,1.0587,0.9
1.0588,0.000000653949954,1.0588,0.9
1.0589,0.000000654022026,1.0589,0.9
1.059,0.000000654093931,1.059,0.9
1.0591,0.000000654165644,1.0591,0.9
1.0592,0.000000654237207,1.0592,0.9
1.0593,0.000000654308582,1.0593,0.9
1.0594,0.000000654379908,1.0594,0.9
1.0595,0.000000654450899,1.0595,0.9
1.0596,0.000000654521777,1.0596,0.9
1.0597,0.000000654592656,1.0597,0.9
1.0598,0.000000654663141,1.0598,0.9
1.0599,0.000000654733624,1.0599,0.9
1.06,0.000000654803905,1.06,0.9
1.0601,0.000000654874114,1.0601,0.9
1.0602,0.00000065494409,1.0602,0.9
1.0603,0.00000065501392,1.0603,0.9
1.0604,0.000000655083682,1.0604,0.9
1.0605,0.000000655153201,1.0605,0.9
1.0606,0.00000065522247,1.0606,0.9
1.0607,0.000000655291771,1.0607,0.9
1.0608,0.000000655360896,1.0608,0.9
1.0609,0.000000655429847,1.0609,0.9
1.061,0.000000655498575,1.061,0.9
1.0611,0.00000065556722,1.0611,0.9
1.0612,0.000000655635626,1.0612,0.9
1.0613,0.000000655703943,1.0613,0.9
1.0614,0.000000655772151,1.0614,0.9
1.0615,0.00000065584017,1.0615,0.9
1.0616,0.000000655907954,1.0616,0.9
1.0617,0.000000655975715,1.0617,0.9
1.0618,0.000000656043328,1.0618,0.9
1.0619,0.000000656110714,1.0619,0.9
1.062,0.000000656178022,1.062,0.9
1.0621,0.000000656245161,1.0621,0.9
1.0622,0.000000656312078,1.0622,0.9
1.0623,0.000000656378997,1.0623,0.9
1.0624,0.000000656445696,1.0624,0.9
1.0625,0.00000065651226,1.0625,0.9
1.0626,0.000000656578617,1.0626,0.9
1.0627,0.00000065664485,1.0627,0.9
1.0628,0.000000656710974,1.0628,0.9
1.0629,0.000000656776971,1.0629,0.9
1.063,0.000000656842738,1.063,0.9
1.0631,0.000000656908398,1.0631,0.9
1.0632,0.000000656973953,1.0632,0.9
1.0633,0.000000657039362,1.0633,0.9
1.0634,0.000000657104602,1.0634,0.9
1.0635,0.000000657169783,1.0635,0.9
1.0636,0.000000657234663,1.0636,0.9
1.0637,0.000000657299488,1.0637,0.9
1.0638,0.000000657364236,1.0638,0.9
1.0639,0.000000657428654,1.0639,0.9
1.064,0.000000657493045,1.064,0.9
1.0641,0.000000657557424,1.0641,0.9
1.0642,0.000000657621529,1.0642,0.9
1.0643,0.000000657685439,1.0643,0.9
1.0644,0.000000657749244,1.0644,0.9
1.0645,0.000000657813004,1.0645,0.9
1.0646,0.000000657876635,1.0646,0.9
1.0647,0.000000657940083,1.0647,0.9
1.0648,0.000000658003369,1.0648,0.9
1.0649,0.000000658066437,1.0649,0.9
1.065,0.000000658129558,1.065,0.9
1.0651,0.00000065819232,1.0651,0.9
1.0652,0.000000658255157,1.0652,0.9
1.0653,0.000000658317724,1.0653,0.9
1.0654,0.000000658380184,1.0654,0.9
1.0655,0.00000065844252,1.0655,0.9
1.0656,0.000000658504687,1.0656,0.9
1.0657,0.000000658566794,1.0657,0.9
1.0658,0.000000658628762,1.0658,0.9
1.0659,0.000000658690531,1.0659,0.9
1.066,0.000000658752299,1.066,0.9
1.0661,0.000000658813772,1.0661,0.9
1.0662,0.0000006588751,1.0662,0.9
1.0663,0.000000658936424,1.0663,0.9
1.0664,0.000000658997504,1.0664,0.9
1.0665,0.000000659058509,1.0665,0.9
1.0666,0.000000659119394,1.0666,0.9
1.0667,0.00000065918015,1.0667,0.9
1.0668,0.000000659240747,1.0668,0.9
1.0669,0.000000659301273,1.0669,0.9
1.067,0.00000065936155,1.067,0.9
1.0671,0.000000659421831,1.0671,0.9
1.0672,0.000000659481932,1.0672,0.9
1.0673,0.000000659541826,1.0673,0.9
1.0674,0.000000659601694,1.0674,0.9
1.0675,0.000000659661373,1.0675,0.9
1.0676,0.000000659720968,1.0676,0.9
1.0677,0.000000659780465,1.0677,0.9
1.0678,0.000000659839664,1.0678,0.9
1.0679,0.000000659898914,1.0679,0.9
1.068,0.000000659958008,1.068,0.9
1.0681,0.00000066001688,1.0681,0.9
1.0682,0.000000660075655,1.0682,0.9
1.0683,0.000000660134329,1.0683,0.9
1.0684,0.000000660192921,1.0684,0.9
1.0685,0.00000066025139,1.0685,0.9
1.0686,0.000000660309803,1.0686,0.9
1.0687,0.000000660367929,1.0687,0.9
1.0688,0.000000660425897,1.0688,0.9
1.0689,0.000000660483916,1.0689,0.9
1.069,0.000000660541723,1.069,0.9
1.0691,0.000000660599479,1.0691,0.9
1.0692,0.000000660656973,1.0692,0.9
1.0693,0.000000660714379,1.0693,0.9
1.0694,0.000000660771818,1.0694,0.9
1.0695,0.00000066082897,1.0695,0.9
1.0696,0.000000660886105,1.0696,0.9
1.0697,0.000000660942973,1.0697,0.9
1.0698,0.000000660999818,1.0698,0.9
1.0699,0.000000661056479,1.0699,0.9
1.07,0.000000661113086,1.07,0.9
1.0701,0.00000066116961,1.0701,0.9
1.0702,0.000000661225883,1.0702,0.9
1.0703,0.000000661282129,1.0703,0.9
1.0704,0.000000661338273,1.0704,0.9
1.0705,0.000000661394273,1.0705,0.9
1.0706,0.000000661450192,1.0706,0.9
1.0707,0.000000661505849,1.0707,0.9
1.0708,0.000000661561518,1.0708,0.9
1.0709,0.000000661617035,1.0709,0.9
1.071,0.000000661672361,1.071,0.9
1.0711,0.000000661727674,1.0711,0.9
1.0712,0.000000661782847,1.0712,0.9
1.0713,0.000000661837911,1.0713,0.9
1.0714,0.000000661892795,1.0714,0.9
1.0715,0.00000066194772,1.0715,0.9
1.0716,0.000000662002419,1.0716,0.9
1.0717,0.000000662056934,1.0717,0.9
1.0718,0.000000662111397,1.0718,0.9
1.0719,0.0000006621657,1.0719,0.9
1.072,0.000000662220012,1.072,0.9
1.0721,0.000000662274132,1.0721,0.9
1.0722,0.000000662328194,1.0722,0.9
1.0723,0.000000662382032,1.0723,0.9
1.0724,0.000000662435868,1.0724,0.9
1.0725,0.000000662489507,1.0725,0.9
1.0726,0.000000662543066,1.0726,0.9
1.0727,0.000000662596529,1.0727,0.9
1.0728,0.00000066264993,1.0728,0.9
1.0729,0.000000662703011,1.0729,0.9
1.073,0.00000066275617,1.073,0.9
1.0731,0.000000662809127,1.0731,0.9
1.0732,0.000000662861977,1.0732,0.9
1.0733,0.000000662914777,1.0733,0.9
1.0734,0.000000662967484,1.0734,0.9
1.0735,0.000000663020082,1.0735,0.9
1.0736,0.000000663072438,1.0736,0.9
